policy,path_id,training_seed,total_operational_objective,loss_queue,loss_waiting,loss_exit,loss_overflow,loss_route_resource,loss_action,terminal_correction,recalculated_component_sum,absolute_reconciliation_error,relative_reconciliation_error,route_resource_cost_present,tolerance,status
Behaviour cloning,test_031_0a6ff70351b5,3018804584.0,115233.45535300024,8062.529037122655,97874.1745284206,3917.915853010904,2981.7674918874964,1222.8298948665922,1174.2385476919503,0.0,115233.45535300019,5.820766091346741e-11,5.051281395247331e-16,True,1e-06,PASS
Behaviour cloning,test_031_0a6ff70351b5,959653586.0,114012.66280422876,8047.304482276531,96747.23951067196,3876.208161759837,2979.243694875068,1219.5461300858435,1143.1208245595194,0.0,114012.66280422876,0.0,0.0,True,1e-06,PASS
PPO,test_031_0a6ff70351b5,1694234878.0,188680.7563828373,7068.416520721141,170147.92615586493,6869.197006672644,2526.2715759775247,976.7423030764508,1092.2028205247084,0.0,188680.75638283743,1.1641532182693481e-10,6.169962642651571e-16,True,1e-06,PASS
PPO,test_031_0a6ff70351b5,1635820214.0,148351.00647888964,7635.059332126732,130479.26086621224,5224.241469423392,2796.9067649756253,1107.9641798231478,1107.573866328504,0.0,148351.00647888967,2.9103830456733704e-11,1.9618222449252599e-16,True,1e-06,PASS
PPO,test_031_0a6ff70351b5,456241246.0,173627.46827968993,7365.154564036625,155360.3712498581,6250.222657153375,2668.8738828597643,1037.123854800952,945.7220709811896,0.0,173627.46827969002,8.731149137020111e-11,5.02866811543634e-16,True,1e-06,PASS
Vanilla SAC,test_031_0a6ff70351b5,3760190062.0,273902.9192741493,6256.379314560115,253771.06568373012,10850.042824602458,2267.385420781304,754.7003404884347,3.3456899869152465,0.0,273902.9192741494,1.1641532182693481e-10,4.2502402725549184e-16,True,1e-06,PASS
Vanilla SAC,test_031_0a6ff70351b5,3890281123.0,273928.36647329945,6256.259461102268,253796.29227349607,10851.250847239022,2267.3401333383044,754.7086650906397,2.5150930331939207,0.0,273928.3664732995,5.820766091346741e-11,2.1249227184049617e-16,True,1e-06,PASS
Vanilla SAC,test_031_0a6ff70351b5,4226533458.0,273906.6035374904,6256.144099913015,253773.98845924335,10850.189597265884,2267.2608197899544,754.6991260308828,4.321435247274735,0.0,273906.60353749036,5.820766091346741e-11,2.1250915517084403e-16,True,1e-06,PASS
Constrained SAC,test_031_0a6ff70351b5,301721597.0,273922.80938048306,6256.7786641395805,253789.0138534031,10850.923069369828,2267.505679156552,754.7155408899408,3.8725735239506096,0.0,273922.809380483,5.820766091346741e-11,2.1249658268733677e-16,True,1e-06,PASS
Constrained SAC,test_031_0a6ff70351b5,554911178.0,273924.6333109763,6256.391015302994,253791.6783808318,10851.014392938654,2267.3578895701767,754.7179911593922,3.4736411732523838,0.0,273924.6333109763,0.0,0.0,True,1e-06,PASS
Constrained SAC,test_031_0a6ff70351b5,1600960620.0,273935.05146333174,6256.523921232875,253802.3599052177,10851.525252343285,2267.415626227586,754.7244707015728,2.502287608827292,0.0,273935.0514633318,5.820766091346741e-11,2.1248708627292606e-16,True,1e-06,PASS
Model-guided constrained SAC,test_031_0a6ff70351b5,301721597.0,112731.36457057938,8101.119593563881,95582.34925497371,3828.3002206100286,3009.1424057575464,1241.7691797307186,968.6839159434454,0.0,112731.36457057935,2.9103830456733704e-11,2.5816976994465673e-16,True,1e-06,PASS
Model-guided constrained SAC,test_031_0a6ff70351b5,554911178.0,115820.66217751136,8061.307747820778,98660.52354300884,3942.37757073708,2985.7619022972917,1234.1718667897533,936.5195468576336,0.0,115820.66217751136,0.0,0.0,True,1e-06,PASS
Model-guided constrained SAC,test_031_0a6ff70351b5,1600960620.0,114558.50128325728,8049.973242181692,97487.6934455476,3899.636069927451,2982.344470708957,1231.1646569343595,907.6893979571756,0.0,114558.50128325722,5.820766091346741e-11,5.081042459655018e-16,True,1e-06,PASS
Passive,test_032_efdf826e6bc3,,294514.28696417593,6966.092306983119,272365.2931967452,11645.469109938742,2703.686732139133,833.7456183696871,0.0,0.0,294514.28696417593,0.0,0.0,True,1e-06,PASS
Reactive,test_032_efdf826e6bc3,,100055.76778681228,8258.112887153102,83477.41881062671,3338.8772989296167,2997.145736243038,1349.3877065220065,634.8253473378034,0.0,100055.76778681226,2.9103830456733704e-11,2.90876089409907e-16,True,1e-06,PASS
Projected stochastic MPC,test_032_efdf826e6bc3,,109949.17868018264,9737.764478139115,90884.95719009184,3658.199604889302,4213.776842141139,1454.48056492128,0.0,0.0,109949.17868018268,4.3655745685100555e-11,3.970538589659253e-16,True,1e-06,PASS
Behaviour cloning,test_032_efdf826e6bc3,1409200687.0,114085.0528361854,8948.888161397219,95191.70954631754,3790.433245517101,3568.5238495998656,1383.7169657914587,1201.7810675622552,0.0,114085.05283618544,4.3655745685100555e-11,3.8265964383419967e-16,True,1e-06,PASS
Behaviour cloning,test_032_efdf826e6bc3,3018804584.0,117021.19728618117,8931.290315450013,98082.28121736774,3898.216615562465,3559.776370016974,1379.5106179384802,1170.1221498455163,0.0,117021.19728618117,0.0,0.0,True,1e-06,PASS
Behaviour cloning,test_032_efdf826e6bc3,959653586.0,115786.37605351832,8922.604029644712,96941.1395779788,3854.994397578933,3553.951318266026,1376.6375360944362,1137.0491939554834,0.0,115786.3760535184,7.275957614183426e-11,6.28394968577336e-16,True,1e-06,PASS
PPO,test_032_efdf826e6bc3,1694234878.0,198068.12531898305,7882.040554292952,177819.43519047133,7154.653563207324,3025.409751303161,1106.194245805705,1080.3920139025672,0.0,198068.12531898307,2.9103830456733704e-11,1.469384859873986e-16,True,1e-06,PASS
PPO,test_032_efdf826e6bc3,1635820214.0,151886.22571903872,8503.797995028548,132415.31232990458,5265.774554100464,3342.75830441114,1258.385556668002,1100.1969789259342,0.0,151886.2257190387,2.9103830456733704e-11,1.916159962429403e-16,True,1e-06,PASS
PPO,test_032_efdf826e6bc3,456241246.0,180215.59761514628,8215.512473829607,160273.65929602884,6416.73665003386,3211.770201120534,1176.9727645441335,920.9462295893874,0.0,180215.59761514634,5.820766091346741e-11,3.2298902916145434e-16,True,1e-06,PASS
Vanilla SAC,test_032_efdf826e6bc3,3760190062.0,294465.20674860413,6966.820429036552,272314.5870703327,11642.99919466807,2703.923455951568,833.7655653197213,3.111033295536981,0.0,294465.2067486042,5.820766091346741e-11,1.9767245698117892e-16,True,1e-06,PASS
Vanilla SAC,test_032_efdf826e6bc3,3890281123.0,294482.62574766064,6966.614934789643,272332.2120360411,11643.85279561398,2703.847747909843,833.7636465830033,2.3345867230531976,0.0,294482.62574766064,0.0,0.0,True,1e-06,PASS
Vanilla SAC,test_032_efdf826e6bc3,4226533458.0,294466.8130033349,6966.592309169267,272315.57745875884,11643.05938560179,2703.7981449903764,833.7591961331683,4.026508681413446,0.0,294466.81300333486,5.820766091346741e-11,1.9767137871936756e-16,True,1e-06,PASS
Constrained SAC,test_032_efdf826e6bc3,301721597.0,294494.8991826106,6967.524117545109,272341.2970802713,11644.224282334191,2704.3959937314144,833.8193772221865,3.6383315063611104,0.0,294494.89918261056,5.820766091346741e-11,1.976525266652376e-16,True,1e-06,PASS
Constrained SAC,test_032_efdf826e6bc3,554911178.0,294485.7931153504,6966.944481635207,272333.8998883167,11643.894903637089,2704.0291203066704,833.7896690434521,3.2350524112154324,0.0,294485.7931153503,1.1641532182693481e-10,3.953172769232192e-16,True,1e-06,PASS
Constrained SAC,test_032_efdf826e6bc3,1600960620.0,294496.3133168496,6967.093499443389,272344.55012159323,11644.390080320296,2704.151269839511,833.8032141923735,2.325131460812306,0.0,294496.3133168496,0.0,0.0,True,1e-06,PASS
Model-guided constrained SAC,test_032_efdf826e6bc3,301721597.0,114433.54709841048,8992.992208327525,95610.09157057156,3805.150015606573,3611.447063427282,1391.6263797148115,1022.2398607626816,0.0,114433.54709841045,2.9103830456733704e-11,2.5432953180857897e-16,True,1e-06,PASS
Model-guided constrained SAC,test_032_efdf826e6bc3,554911178.0,117267.43983086116,8964.147931690855,98423.27957153162,3908.845589812227,3594.320272147741,1385.326635424112,991.51983025456,0.0,117267.43983086111,4.3655745685100555e-11,3.722750811995788e-16,True,1e-06,PASS
Model-guided constrained SAC,test_032_efdf826e6bc3,1600960620.0,115993.09255880864,8956.317595213915,97238.88257569449,3864.372726359393,3590.792287343156,1382.256687038035,960.4706871596402,0.0,115993.09255880862,1.4551915228366852e-11,1.2545501553024817e-16,True,1e-06,PASS
Passive,test_033_de0c441dba67,,290799.7206102863,6850.373189996785,268990.8487809577,11501.188586562055,2636.042183668136,821.267869101557,0.0,0.0,290799.7206102862,5.820766091346741e-11,2.0016408816112343e-16,True,1e-06,PASS
Reactive,test_033_de0c441dba67,,102994.62090240138,8139.168817015379,86528.31239198404,3478.528257985597,2921.953001303978,1318.0779660510293,608.5804680613148,0.0,102994.62090240135,2.9103830456733704e-11,2.8257621807562893e-16,True,1e-06,PASS
Projected stochastic MPC,test_033_de0c441dba67,,112846.97494343444,9574.90891741105,93948.36404013875,3799.878342112459,4106.053831141623,1417.769812630521,0.0,0.0,112846.9749434344,4.3655745685100555e-11,3.868579171659975e-16,True,1e-06,PASS
Behaviour cloning,test_033_de0c441dba67,1409200687.0,117575.73517073537,8776.440522194534,98836.89512822936,3956.4418464293726,3457.302320049388,1344.4059861194614,1204.2493677132288,0.0,117575.73517073534,2.9103830456733704e-11,2.4753262579622514e-16,True,1e-06,PASS
Behaviour cloning,test_033_de0c441dba67,3018804584.0,120670.68195762324,8757.91813703019,101881.95867360396,4070.7261139852058,3448.340676041279,1339.9759294302255,1171.7624275323913,0.0,120670.68195762325,1.4551915228366852e-11,1.2059196975017635e-16,True,1e-06,PASS
Behaviour cloning,test_033_de0c441dba67,959653586.0,119407.83738623653,8748.241770801578,100715.25536524436,4026.452821785145,3441.636512554805,1336.938866372794,1139.3120494778111,0.0,119407.8373862365,2.9103830456733704e-11,2.4373467515867046e-16,True,1e-06,PASS
PPO,test_033_de0c441dba67,1694234878.0,198929.92860062647,7726.381932298515,178884.30988232538,7216.574639423907,2940.9375812712933,1076.2872178132409,1085.4373474942392,0.0,198929.92860062656,8.731149137020111e-11,4.3890575935151743e-16,True,1e-06,PASS
PPO,test_033_de0c441dba67,1635820214.0,154354.09704487986,8336.596212543096,135058.60627745188,5391.75410926332,3241.0586996993297,1222.7490823542744,1103.3326635680198,0.0,154354.09704487995,8.731149137020111e-11,5.656571029974961e-16,True,1e-06,PASS
PPO,test_033_de0c441dba67,456241246.0,182047.32888890555,8051.476516942645,162290.71708531052,6518.974455121455,3111.338857804543,1143.4746684501815,931.3473052761772,0.0,182047.32888890553,2.9103830456733704e-11,1.5986958245618822e-16,True,1e-06,PASS
Vanilla SAC,test_033_de0c441dba67,3760190062.0,290746.43056524853,6851.077836144951,268936.05314394296,11498.503885969738,2636.2474342910587,821.2860129903081,3.262251909581529,0.0,290746.4305652486,5.820766091346741e-11,2.0020077563911692e-16,True,1e-06,PASS
Vanilla SAC,test_033_de0c441dba67,3890281123.0,290765.0765545008,6850.879871162387,268954.8593403814,11499.420595042931,2636.1835882738856,821.2845763346509,2.4485833054001387,0.0,290765.0765545007,1.1641532182693481e-10,4.0037587459412107e-16,True,1e-06,PASS
Vanilla SAC,test_033_de0c441dba67,4226533458.0,290745.48636300006,6850.758256582344,268934.734360925,11498.467544562372,2636.0405247890426,821.2719813849408,4.2136947563376,0.0,290745.486363,5.820766091346741e-11,2.002014257954611e-16,True,1e-06,PASS
Constrained SAC,test_033_de0c441dba67,301721597.0,290777.77618484705,6851.792907839544,268964.3015472288,11499.804961870048,2636.738960364228,821.3420061424931,3.795801401829608,0.0,290777.776184847,5.820766091346741e-11,2.0017919415019143e-16,True,1e-06,PASS
Constrained SAC,test_033_de0c441dba67,554911178.0,290766.82699224097,6851.157546165069,268955.23893998563,11499.402699872106,2636.33194575353,821.3073177081285,3.388542756551485,0.0,290766.826992241,5.820766091346741e-11,2.0018673215091576e-16,True,1e-06,PASS
Constrained SAC,test_033_de0c441dba67,1600960620.0,290779.1867480487,6851.354787033045,268967.61720157025,11499.9768007252,2636.4751214036264,821.3247488759388,2.438088440691944,0.0,290779.18674804876,5.820766091346741e-11,2.001782230854871e-16,True,1e-06,PASS
Model-guided constrained SAC,test_033_de0c441dba67,301721597.0,117912.47185443326,8822.783580975714,99239.41688391018,3970.9213739585366,3502.620150624961,1352.241639039249,1024.4882259246197,0.0,117912.47185443326,0.0,0.0,True,1e-06,PASS
Model-guided constrained SAC,test_033_de0c441dba67,554911178.0,120907.01813827013,8793.104203541618,102208.36711989807,4081.245088164172,3485.5716144854205,1345.83530910416,992.8948030766144,0.0,120907.01813827007,5.820766091346741e-11,4.81424997570453e-16,True,1e-06,PASS
Model-guided constrained SAC,test_033_de0c441dba67,1600960620.0,119610.70138436726,8782.957591627921,101006.7726177101,4035.936941138174,3479.7766782274334,1342.522000533556,962.7355551301164,0.0,119610.70138436729,2.9103830456733704e-11,2.433212924921238e-16,True,1e-06,PASS
Passive,test_034_a00d80b83640,,288366.04743863747,6695.033846286848,266904.740498836,11411.993226226308,2545.1821550107147,809.0977122777132,0.0,0.0,288366.0474386375,5.820766091346741e-11,2.0185337847672113e-16,True,1e-06,PASS
Reactive,test_034_a00d80b83640,,103650.86194492131,7984.372767631925,87405.61856628711,3519.627000658262,2843.477235520049,1306.414665703973,591.3517091200018,0.0,103650.86194492133,1.4551915228366852e-11,1.4039357662167388e-16,True,1e-06,PASS
Projected stochastic MPC,test_034_a00d80b83640,,112329.1624103924,9369.935548366617,93798.61923105145,3797.868945544923,3964.297677473226,1398.4410079561812,0.0,0.0,112329.16241039238,1.4551915228366852e-11,1.2954708212994336e-16,True,1e-06,PASS
Behaviour cloning,test_034_a00d80b83640,1409200687.0,117086.7018372713,8593.03054702782,98633.13472869503,3951.701929788796,3378.2707900974096,1324.066342406893,1206.4974992553282,0.0,117086.70183727128,2.9103830456733704e-11,2.485664896188006e-16,True,1e-06,PASS
Behaviour cloning,test_034_a00d80b83640,3018804584.0,120216.79784832364,8577.190628426857,101707.1322219702,4067.41850310528,3372.546846357988,1319.279418679441,1173.2302297838637,0.0,120216.79784832362,1.4551915228366852e-11,1.210472703384336e-16,True,1e-06,PASS
Behaviour cloning,test_034_a00d80b83640,959653586.0,118976.1954106745,8561.086641337368,100570.2275844444,4024.429161951773,3362.876180642003,1316.6632585515622,1140.9125837473891,0.0,118976.1954106745,0.0,0.0,True,1e-06,PASS
PPO,test_034_a00d80b83640,1694234878.0,198396.8487128881,7550.001939045603,178626.5516481887,7217.34213641831,2855.8544451861703,1057.1043059988438,1089.9942380504351,0.0,198396.84871288805,5.820766091346741e-11,2.933900477305624e-16,True,1e-06,PASS
PPO,test_034_a00d80b83640,1635820214.0,155050.90324363383,8141.222720426606,136002.3461795166,5444.670307823631,3157.516796808292,1199.0783204804573,1106.0689185782835,0.0,155050.90324363386,2.9103830456733704e-11,1.8770500427851372e-16,True,1e-06,PASS
PPO,test_034_a00d80b83640,456241246.0,181758.2977406574,7869.0065342398,162262.25581584053,6531.58828509554,3033.225525438918,1122.7502118412976,939.4713682012735,0.0,181758.2977406574,0.0,0.0,True,1e-06,PASS
Vanilla SAC,test_034_a00d80b83640,3760190062.0,288308.8445787022,6695.6687497563125,266845.9118141865,11409.071306224429,2545.4216577278708,809.1049827675786,3.666068039395707,0.0,288308.84457870206,1.1641532182693481e-10,4.0378685571387635e-16,True,1e-06,PASS
Vanilla SAC,test_034_a00d80b83640,3890281123.0,288329.2513186736,6695.523683239228,266866.4539614926,11410.081862214713,2545.340840371988,809.1087579003026,2.742213454894461,0.0,288329.2513186737,1.1641532182693481e-10,4.0375827736696654e-16,True,1e-06,PASS
Vanilla SAC,test_034_a00d80b83640,4226533458.0,288309.6742303272,6695.4367105876445,266846.05588485545,11409.102130545456,2545.313496966135,809.0954071633473,4.670600209251513,0.0,288309.67423032736,1.7462298274040222e-10,6.056785406406377e-16,True,1e-06,PASS
Constrained SAC,test_034_a00d80b83640,301721597.0,288342.21960216085,6696.405076357215,266876.1632744718,11410.472873559633,2545.827262045438,809.164251265502,4.186864461185029,0.0,288342.2196021608,5.820766091346741e-11,2.0187005910469588e-16,True,1e-06,PASS
Constrained SAC,test_034_a00d80b83640,554911178.0,288331.2429758424,6695.819266797001,266866.97038111946,11410.063634535172,2545.497451028558,809.1315599927876,3.760682369319309,0.0,288331.24297584227,1.1641532182693481e-10,4.0375548839391154e-16,True,1e-06,PASS
Constrained SAC,test_034_a00d80b83640,1600960620.0,288344.08099381434,6696.001069718257,266879.9769287184,11410.669948253775,2545.548013536948,809.1508962830486,2.734137304041269,0.0,288344.0809938145,1.7462298274040222e-10,6.05606267826071e-16,True,1e-06,PASS
Model-guided constrained SAC,test_034_a00d80b83640,301721597.0,117695.71281865863,8637.041868605478,99362.39341157029,3977.03871446077,3414.8016255870048,1338.4137472549376,966.0234511801976,0.0,117695.71281865866,2.9103830456733704e-11,2.4728029390140873e-16,True,1e-06,PASS
Model-guided constrained SAC,test_034_a00d80b83640,554911178.0,120756.35332873015,8602.184835126709,102402.80164512122,4090.454879857016,3394.128209499472,1331.3642438940033,935.4195152317284,0.0,120756.35332873014,1.4551915228366852e-11,1.205064150020559e-16,True,1e-06,PASS
Model-guided constrained SAC,test_034_a00d80b83640,1600960620.0,119475.21828568703,8595.809364585957,101207.33516585054,4045.709403746751,3391.7344044491247,1329.3244558859435,905.3054911687436,0.0,119475.21828568706,2.9103830456733704e-11,2.435972151742894e-16,True,1e-06,PASS
Passive,test_035_51fd398978b7,,273322.52809403394,6137.617445769899,253396.90356350143,10834.4410445191,2209.6569421633167,743.9090980802576,0.0,0.0,273322.52809403394,0.0,0.0,True,1e-06,PASS
Reactive,test_035_51fd398978b7,,97291.8432224624,7457.921016280766,82229.93465250045,3308.419389116507,2507.320275165712,1215.5280291981692,572.7198602007861,0.0,97291.8432224624,0.0,0.0,True,1e-06,PASS
