date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export,ObjectId
2022-01-15,2022,1,15,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,1,1,2,0,0,0,0,1548,0,1548,10767,0,0,0,4235,10767,15002,189163
2022-01-15,2022,1,15,port744,Jebel Ali,United Arab Emirates,ARE,10,1,3,1,4,15,19,175192,19687,2257,3277,23602,200414,224017,174670,0,7131,0,65947,181802,247750,194054
2022-01-15,2022,1,15,port988,Port of Sohar,Oman,OMN,1,0,0,0,2,1,3,3149,0,0,0,42840,3149,45990,1797,0,0,0,17855,1797,19652,3213148
2022-01-16,2022,1,16,port362,Fujairah,United Arab Emirates,ARE,0,1,1,0,9,2,11,0,0,0,0,54482,0,54482,0,61146,0,0,71057,61146,132204,177583
2022-01-16,2022,1,16,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,1548,0,1548,0,0,0,0,4235,0,4235,189166
2022-01-16,2022,1,16,port744,Jebel Ali,United Arab Emirates,ARE,12,0,1,1,3,14,17,490982,0,1128,88,26930,492199,519129,159974,0,1139,0,9219,161114,170333,194055
2022-01-16,2022,1,16,port988,Port of Sohar,Oman,OMN,2,4,0,0,1,6,7,3149,17295,0,0,11894,20444,32339,15092,136997,0,0,0,152090,152090,3213151
2022-01-17,2022,1,17,port362,Fujairah,United Arab Emirates,ARE,0,1,1,0,9,2,11,0,0,1120,0,263585,1120,264705,0,4929,1520,0,31526,6450,37976,177586
2022-01-17,2022,1,17,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,1,0,1,2,3,4844,0,0,0,0,4844,4844,0,0,230,0,18776,230,19006,189168
2022-01-17,2022,1,17,port744,Jebel Ali,United Arab Emirates,ARE,10,0,3,1,3,14,17,121532,0,8218,4169,26274,133920,160194,191986,0,2555,0,588,194541,195129,194056
2022-01-17,2022,1,17,port988,Port of Sohar,Oman,OMN,0,0,0,1,2,1,3,0,0,0,1674,49390,1674,51064,0,0,0,0,0,0,0,3213154
2022-01-18,2022,1,18,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,8,1,9,0,0,0,0,90258,0,90258,0,61086,0,0,75320,61086,136407,177589
2022-01-18,2022,1,18,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189171
2022-01-18,2022,1,18,port744,Jebel Ali,United Arab Emirates,ARE,12,1,1,1,5,15,20,335500,12469,5455,1113,46900,354539,401439,72493,0,0,0,37904,72493,110397,194057
2022-01-18,2022,1,18,port988,Port of Sohar,Oman,OMN,1,3,1,1,0,6,6,3801,85169,0,2193,0,91164,91164,0,80752,0,0,0,80752,80752,3213157
2022-01-19,2022,1,19,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,9,1,10,0,0,0,0,122304,0,122304,0,22081,0,0,42669,22081,64751,177592
2022-01-19,2022,1,19,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,1,3,2,5,0,0,0,0,13651,0,13651,2195,0,0,0,5557,2195,7752,189174
2022-01-19,2022,1,19,port744,Jebel Ali,United Arab Emirates,ARE,12,1,3,0,4,16,20,158933,0,1128,0,14962,160061,175024,229742,31229,4196,0,0,265168,265168,194058
2022-01-19,2022,1,19,port988,Port of Sohar,Oman,OMN,2,1,0,0,2,3,5,24490,0,0,0,28635,24490,53126,1797,27915,0,0,0,29713,29713,3213160
2022-01-20,2022,1,20,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,9,2,11,0,0,0,0,155291,0,155291,0,117884,0,0,118662,117884,236547,177595
2022-01-20,2022,1,20,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,3,1,4,7201,0,0,0,7968,7201,15170,3134,0,0,0,4235,3134,7369,189177
2022-01-20,2022,1,20,port744,Jebel Ali,United Arab Emirates,ARE,8,2,1,3,1,14,15,211260,21692,1128,2868,0,236950,236950,117399,57025,1139,177,38656,175742,214398,194059
2022-01-20,2022,1,20,port988,Port of Sohar,Oman,OMN,3,3,0,0,2,6,8,3149,28555,0,0,0,31705,31705,3697,107423,0,0,66420,111121,177541,3213163
2022-01-21,2022,1,21,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,3,0,3,0,0,0,0,94652,0,94652,0,0,0,0,96770,0,96770,177598
2022-01-21,2022,1,21,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189180
2022-01-21,2022,1,21,port744,Jebel Ali,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194060
2022-01-21,2022,1,21,port988,Port of Sohar,Oman,OMN,2,0,1,1,1,4,5,6786,0,2404,507,0,9697,9697,1797,0,3114,0,0,4911,4911,3213166
2022-01-22,2022,1,22,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,11,1,12,0,0,0,0,43017,0,43017,0,54988,0,0,230861,54988,285850,177601
2022-01-22,2022,1,22,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,0,1,1,4082,0,0,0,0,4082,4082,0,0,0,0,0,0,0,189183
2022-01-22,2022,1,22,port744,Jebel Ali,United Arab Emirates,ARE,16,1,4,1,5,22,27,130041,37217,2501,3300,114880,173062,287942,393337,0,3462,0,8400,396800,405200,194061
2022-01-22,2022,1,22,port988,Port of Sohar,Oman,OMN,2,3,0,1,2,6,8,3149,33566,0,1189,8213,37905,46118,4662,147380,0,0,17793,152042,169836,3213169
2022-01-23,2022,1,23,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,7,0,7,0,0,0,0,125909,0,125909,0,0,0,0,52207,0,52207,177604
2022-01-23,2022,1,23,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189186
2022-01-23,2022,1,23,port744,Jebel Ali,United Arab Emirates,ARE,16,2,4,2,3,24,27,301320,38426,4514,6745,93970,351007,444977,130642,878,4559,0,40608,136081,176690,194062
2022-01-23,2022,1,23,port988,Port of Sohar,Oman,OMN,1,2,0,1,2,4,6,0,10615,0,511,5495,11127,16622,3208,90715,0,0,45797,93923,139721,3213172
2022-01-24,2022,1,24,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,6,1,7,0,0,0,0,104550,0,104550,0,49438,0,0,51447,49438,100886,177607
2022-01-24,2022,1,24,port561,Khor Fakkan,United Arab Emirates,ARE,2,0,0,0,1,2,3,8299,0,0,0,1548,8299,9847,3134,0,0,0,4235,3134,7369,189189
2022-01-24,2022,1,24,port744,Jebel Ali,United Arab Emirates,ARE,10,2,3,1,3,16,19,245982,60441,2076,747,1419,309246,310666,199005,0,1139,0,0,200145,200145,194063
2022-01-24,2022,1,24,port988,Port of Sohar,Oman,OMN,3,0,1,1,2,5,7,806,0,2404,1180,9328,4391,13720,11853,0,3114,76,43769,15043,58813,3213175
2022-01-25,2022,1,25,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,9,2,11,0,0,0,0,105131,0,105131,0,123089,0,0,65704,123089,188794,177610
2022-01-25,2022,1,25,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,2,0,2,0,0,0,0,2174,0,2174,0,0,0,0,13433,0,13433,189192
2022-01-25,2022,1,25,port744,Jebel Ali,United Arab Emirates,ARE,16,2,1,1,3,20,23,171239,0,0,2403,59638,173643,233282,477798,28098,1306,0,41566,507204,548770,194064
2022-01-25,2022,1,25,port988,Port of Sohar,Oman,OMN,0,5,0,0,2,5,7,0,49261,0,0,0,49261,49261,0,187444,0,0,31845,187444,219289,3213180
2022-01-26,2022,1,26,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,7,0,7,0,0,0,0,67699,0,67699,0,0,0,0,127505,0,127505,177613
2022-01-26,2022,1,26,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,1,2,1,3,0,0,0,0,1548,0,1548,0,0,0,0,4397,0,4397,189195
2022-01-26,2022,1,26,port744,Jebel Ali,United Arab Emirates,ARE,12,1,2,2,3,17,20,236161,64617,2257,3280,51478,306316,357795,167214,0,2279,196,51497,169691,221189,194065
2022-01-26,2022,1,26,port988,Port of Sohar,Oman,OMN,1,0,0,0,1,1,2,3431,0,0,0,0,3431,3431,0,0,0,0,10597,0,10597,3213183
2022-01-27,2022,1,27,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,8,0,8,0,0,0,0,64113,0,64113,0,0,0,0,70082,0,70082,177616
2022-01-27,2022,1,27,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3692,0,3692,189198
2022-01-27,2022,1,27,port744,Jebel Ali,United Arab Emirates,ARE,14,2,0,1,6,17,23,645714,4439,0,1640,131665,651794,783459,221513,878,0,98,10841,222490,233331,194066
2022-01-27,2022,1,27,port988,Port of Sohar,Oman,OMN,1,6,0,0,4,7,11,585,246680,0,0,52553,247266,299820,0,209266,0,0,37991,209266,247258,3213186
2022-01-28,2022,1,28,port362,Fujairah,United Arab Emirates,ARE,0,0,1,0,7,1,8,0,0,0,0,232648,0,232648,0,0,0,0,46486,0,46486,177618
2022-01-28,2022,1,28,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,2,0,2,0,0,0,0,1548,0,1548,0,0,0,0,7880,0,7880,189201
2022-01-28,2022,1,28,port744,Jebel Ali,United Arab Emirates,ARE,8,1,3,0,3,12,15,103833,0,3385,0,20875,107219,128094,196328,0,3419,0,8400,199748,208148,194067
2022-01-28,2022,1,28,port988,Port of Sohar,Oman,OMN,2,2,0,1,2,5,7,8989,0,0,0,6886,8989,15875,1797,118091,0,0,0,119888,119888,3213189
2022-01-29,2022,1,29,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,9,0,9,0,0,0,0,38011,0,38011,0,0,0,0,38598,0,38598,177621
2022-01-29,2022,1,29,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,2795,0,2795,0,0,0,0,4345,0,4345,189203
2022-01-29,2022,1,29,port744,Jebel Ali,United Arab Emirates,ARE,11,2,3,2,5,18,23,314564,23291,14005,4837,68881,356698,425579,179632,0,2164,0,19639,181796,201436,194068
2022-01-29,2022,1,29,port988,Port of Sohar,Oman,OMN,0,1,0,1,2,2,4,0,0,0,745,13122,745,13867,0,56648,0,0,20623,56648,77272,3213192
2022-01-30,2022,1,30,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,9,0,9,0,0,0,0,111876,0,111876,0,0,0,0,139872,0,139872,177624
2022-01-30,2022,1,30,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189206
2022-01-30,2022,1,30,port744,Jebel Ali,United Arab Emirates,ARE,13,2,0,3,4,18,22,204766,28887,0,12987,19131,246640,265772,484040,2121,0,0,37427,486162,523589,194069
2022-01-30,2022,1,30,port988,Port of Sohar,Oman,OMN,0,2,1,0,1,3,4,0,0,0,0,0,0,0,0,194431,6121,0,11336,200552,211889,3213195
2022-01-31,2022,1,31,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,8,1,9,0,5203,0,0,98548,5203,103751,0,43113,0,0,64379,43113,107492,177627
2022-01-31,2022,1,31,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,2,1,3,7201,0,0,0,2174,7201,9376,3134,0,0,0,6066,3134,9201,189209
2022-01-31,2022,1,31,port744,Jebel Ali,United Arab Emirates,ARE,17,0,2,0,4,19,23,302905,0,1128,0,27793,304034,331827,394372,0,2502,0,8400,396874,405275,194070
2022-01-31,2022,1,31,port988,Port of Sohar,Oman,OMN,1,2,0,0,4,3,7,0,0,0,0,65445,0,65445,2968,110152,0,0,38069,113120,151190,3213198
2022-02-01,2022,2,1,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,7,1,8,0,0,0,0,49159,0,49159,0,35444,0,0,31252,35444,66697,177630
2022-02-01,2022,2,1,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,2,1,3,7201,0,0,0,1548,7201,8749,3134,0,0,0,40098,3134,43233,189212
2022-02-01,2022,2,1,port744,Jebel Ali,United Arab Emirates,ARE,12,1,2,1,8,16,24,141958,0,1128,0,157688,143086,300774,161573,878,2164,0,20056,164616,184673,194071
2022-02-01,2022,2,1,port988,Port of Sohar,Oman,OMN,2,1,0,1,3,4,7,2145,54250,0,0,1214,56395,57610,525,0,0,0,53903,525,54429,3213201
2022-02-02,2022,2,2,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,8,0,8,0,0,0,0,154888,0,154888,0,0,0,0,65031,0,65031,177633
2022-02-02,2022,2,2,port561,Khor Fakkan,United Arab Emirates,ARE,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,39800,0,0,0,39800,39800,189215
2022-02-02,2022,2,2,port744,Jebel Ali,United Arab Emirates,ARE,8,2,1,1,2,12,14,497862,68985,1128,0,34382,567977,602359,146998,0,1139,0,0,148138,148138,194072
2022-02-02,2022,2,2,port988,Port of Sohar,Oman,OMN,3,1,0,1,1,5,6,8142,0,0,1655,0,9798,9798,2755,72437,0,0,41909,75192,117102,3213204
2022-02-03,2022,2,3,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,5,1,6,0,0,0,0,23485,0,23485,0,51108,0,0,90880,51108,141988,177636
2022-02-03,2022,2,3,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,1,1,2,7201,0,0,0,4547,7201,11749,3134,0,0,0,0,3134,3134,189218
2022-02-03,2022,2,3,port744,Jebel Ali,United Arab Emirates,ARE,8,1,4,1,7,14,21,62771,39223,2257,0,128136,104251,232388,88188,0,9820,0,31061,98008,129070,194073
2022-02-03,2022,2,3,port988,Port of Sohar,Oman,OMN,2,2,0,1,2,5,7,0,0,0,0,5495,0,5495,3738,0,0,0,19157,3738,22896,3213207
2022-02-04,2022,2,4,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,12,0,12,0,0,0,0,142999,0,142999,0,0,0,0,93846,0,93846,177639
2022-02-04,2022,2,4,port561,Khor Fakkan,United Arab Emirates,ARE,1,1,0,0,1,2,3,7201,0,0,0,0,7201,7201,3134,27581,0,0,2246,30716,32962,189221
2022-02-04,2022,2,4,port744,Jebel Ali,United Arab Emirates,ARE,14,0,1,2,2,17,19,447791,0,3476,3406,9854,454674,464528,322730,0,0,0,10455,322730,333185,194074
2022-02-04,2022,2,4,port988,Port of Sohar,Oman,OMN,2,4,1,1,2,8,10,7331,21231,503,0,0,29066,29066,1797,300003,0,0,106899,301800,408700,3213210
2022-02-05,2022,2,5,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,7,2,9,0,0,0,0,59807,0,59807,0,114734,0,0,173574,114734,288308,177642
2022-02-05,2022,2,5,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,0,1,1,7201,0,0,0,0,7201,7201,3134,0,0,0,0,3134,3134,189224
2022-02-05,2022,2,5,port744,Jebel Ali,United Arab Emirates,ARE,11,1,3,3,6,18,24,314645,61490,1128,2568,145839,379832,525672,216159,0,2446,177,0,218783,218783,194075
2022-02-05,2022,2,5,port988,Port of Sohar,Oman,OMN,0,2,0,0,0,2,2,0,288358,0,0,0,288358,288358,0,60611,0,0,0,60611,60611,3213213
2022-02-06,2022,2,6,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,7,0,7,0,0,0,0,102990,0,102990,0,0,0,0,74408,0,74408,177645
2022-02-06,2022,2,6,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189227
2022-02-06,2022,2,6,port744,Jebel Ali,United Arab Emirates,ARE,12,0,1,0,7,13,20,406951,0,1128,0,76853,408079,484933,339683,0,1139,0,39386,340823,380209,194076
2022-02-06,2022,2,6,port988,Port of Sohar,Oman,OMN,3,0,0,1,1,4,5,1049,0,0,1180,0,2229,2229,18290,0,0,76,21901,18367,40268,3213216
2022-02-07,2022,2,7,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,8,1,9,0,5203,0,0,24195,5203,29398,0,43113,0,0,261347,43113,304460,177648
2022-02-07,2022,2,7,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,1548,0,1548,0,0,0,0,4235,0,4235,189230
2022-02-07,2022,2,7,port744,Jebel Ali,United Arab Emirates,ARE,9,1,1,0,5,11,16,24136,12634,1128,0,25389,37899,63289,237349,0,1139,0,9219,238489,247708,194077
2022-02-07,2022,2,7,port988,Port of Sohar,Oman,OMN,0,2,1,1,2,4,6,0,0,0,0,7472,0,7472,0,82947,12428,0,0,95375,95375,3213223
2022-02-08,2022,2,8,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,11,1,12,0,7481,0,0,128240,7481,135721,0,0,0,0,94629,0,94629,177651
2022-02-08,2022,2,8,port561,Khor Fakkan,United Arab Emirates,ARE,1,1,0,0,1,2,3,0,5995,0,0,7624,5995,13619,7822,0,0,0,0,7822,7822,189233
2022-02-08,2022,2,8,port744,Jebel Ali,United Arab Emirates,ARE,14,0,0,2,2,16,18,128533,0,0,2044,9180,130577,139758,186348,0,0,0,0,186348,186348,194078
2022-02-08,2022,2,8,port988,Port of Sohar,Oman,OMN,0,1,1,0,1,2,3,0,0,0,0,5495,0,5495,0,108712,10310,0,13643,119022,132666,3213226
2022-02-09,2022,2,9,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,6,1,7,0,5203,0,0,0,5203,5203,0,43113,0,0,89277,43113,132390,177654
2022-02-09,2022,2,9,port561,Khor Fakkan,United Arab Emirates,ARE,2,0,0,1,1,3,4,7201,0,0,0,0,7201,7201,5927,0,0,0,5557,5927,11485,189236
2022-02-09,2022,2,9,port744,Jebel Ali,United Arab Emirates,ARE,11,4,2,1,6,18,24,240945,21692,2257,0,148671,264895,413566,339179,22914,2279,0,4200,364374,368574,194079
2022-02-09,2022,2,9,port988,Port of Sohar,Oman,OMN,2,2,0,0,2,4,6,8827,0,0,0,6532,8827,15360,0,137967,0,0,4041,137967,142008,3213229
2022-02-10,2022,2,10,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,9,0,9,0,0,0,0,23485,0,23485,0,0,0,0,266767,0,266767,177656
2022-02-10,2022,2,10,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,2,0,2,0,0,0,0,1548,0,1548,0,0,0,0,9482,0,9482,189242
2022-02-10,2022,2,10,port744,Jebel Ali,United Arab Emirates,ARE,15,1,2,2,3,20,23,332870,62064,1157,6199,13748,402291,416040,138688,0,1139,0,48237,139828,188065,194080
2022-02-10,2022,2,10,port988,Port of Sohar,Oman,OMN,2,4,0,1,1,7,8,3149,444698,0,2822,5495,450671,456166,6976,22109,0,0,13643,29085,42729,3213232
2022-02-11,2022,2,11,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,9,2,11,0,0,0,0,23485,0,23485,0,63048,0,0,258907,63048,321955,177658
2022-02-11,2022,2,11,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189245
2022-02-11,2022,2,11,port744,Jebel Ali,United Arab Emirates,ARE,9,0,2,1,4,12,16,86310,0,2257,3717,34790,92284,127075,221116,0,2279,0,34556,223396,257952,194081
2022-02-11,2022,2,11,port988,Port of Sohar,Oman,OMN,2,1,1,0,1,4,5,16524,0,0,0,0,16524,16524,6933,72694,12167,0,14185,91794,105979,3213235
2022-02-12,2022,2,12,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,9,1,10,0,0,0,0,43421,0,43421,0,62504,0,0,107433,62504,169938,177660
2022-02-12,2022,2,12,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,2,0,2,0,0,0,0,2075,0,2075,0,0,0,0,7379,0,7379,189248
2022-02-12,2022,2,12,port744,Jebel Ali,United Arab Emirates,ARE,12,1,3,1,4,17,21,253353,37262,2257,4439,92277,297312,389589,229809,0,3449,0,43291,233258,276550,194082
2022-02-12,2022,2,12,port988,Port of Sohar,Oman,OMN,2,2,0,1,4,5,9,9541,53454,0,1180,2013,64176,66189,12493,84418,0,76,28272,96987,125260,3213238
2022-02-13,2022,2,13,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,13,0,13,0,0,0,0,205814,0,205814,0,0,0,0,165710,0,165710,177662
2022-02-13,2022,2,13,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,2,1,3,6808,0,0,0,1846,6808,8654,0,0,0,0,3144,0,3144,189251
2022-02-13,2022,2,13,port744,Jebel Ali,United Arab Emirates,ARE,13,1,4,1,3,19,22,440550,23003,13598,0,19708,477151,496859,178474,0,2279,1340,15729,182095,197824,194083
2022-02-13,2022,2,13,port988,Port of Sohar,Oman,OMN,1,1,0,0,0,2,2,655,485,0,0,0,1140,1140,0,0,0,0,0,0,0,3213241
2022-02-14,2022,2,14,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,6,0,6,0,0,0,0,34628,0,34628,0,0,0,0,49339,0,49339,177664
2022-02-14,2022,2,14,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,3,0,3,0,0,0,0,2075,0,2075,0,0,0,0,8331,0,8331,189254
2022-02-14,2022,2,14,port744,Jebel Ali,United Arab Emirates,ARE,13,0,1,1,5,15,20,152731,0,1128,3643,105852,157503,263356,255975,0,1139,0,0,257115,257115,194084
2022-02-14,2022,2,14,port988,Port of Sohar,Oman,OMN,2,0,1,1,4,4,8,5333,0,2404,3877,11223,11615,22838,780,0,3114,0,1045,3894,4940,3213244
2022-02-15,2022,2,15,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,13,0,13,0,0,0,0,183766,0,183766,0,0,0,0,102987,0,102987,177666
2022-02-15,2022,2,15,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,2,1,3,0,0,0,0,11873,0,11873,0,0,0,0,3144,0,3144,189257
2022-02-15,2022,2,15,port744,Jebel Ali,United Arab Emirates,ARE,16,2,1,0,5,19,24,337316,194,1128,0,28418,338639,367058,265508,878,1139,0,48677,267526,316204,194085
2022-02-15,2022,2,15,port988,Port of Sohar,Oman,OMN,3,2,0,1,1,6,7,4242,32632,0,0,7608,36875,44484,8605,62445,0,0,0,71051,71051,3213247
2022-02-16,2022,2,16,port362,Fujairah,United Arab Emirates,ARE,0,0,1,0,9,1,10,0,0,564,0,71741,564,72306,0,0,0,0,27922,0,27922,177668
2022-02-16,2022,2,16,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,1,0,2,2,7201,0,0,0,0,7201,7201,3134,0,0,0,0,3134,3134,189260
2022-02-16,2022,2,16,port744,Jebel Ali,United Arab Emirates,ARE,8,1,0,1,1,10,11,171267,0,0,0,42355,171267,213622,76781,0,0,0,0,76781,76781,194086
2022-02-16,2022,2,16,port988,Port of Sohar,Oman,OMN,0,2,1,0,2,3,5,0,0,2404,0,1346,2404,3750,0,166558,3114,0,30047,169673,199720,3213250
2022-02-17,2022,2,17,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,10,1,11,0,0,0,0,417964,0,417964,0,70905,0,0,212910,70905,283816,177670
2022-02-17,2022,2,17,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2890,0,2890,189263
2022-02-17,2022,2,17,port744,Jebel Ali,United Arab Emirates,ARE,15,0,5,2,4,22,26,299260,0,5642,5034,8543,309936,318480,133903,0,5699,0,51159,139602,190761,194087
2022-02-17,2022,2,17,port988,Port of Sohar,Oman,OMN,2,2,1,0,2,5,7,12216,0,151,0,3501,12367,15869,1797,84521,0,0,41121,86319,127440,3213253
2022-02-18,2022,2,18,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,8,1,9,0,0,0,0,15736,0,15736,0,80618,0,0,163985,80618,244603,177672
2022-02-18,2022,2,18,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,1,1,2,1953,0,0,0,295,1953,2248,0,0,0,0,11220,0,11220,189266
2022-02-18,2022,2,18,port744,Jebel Ali,United Arab Emirates,ARE,6,1,3,0,7,10,17,268014,5541,3928,0,48325,277485,325810,123236,0,2587,0,4599,125824,130423,194088
2022-02-18,2022,2,18,port988,Port of Sohar,Oman,OMN,3,2,0,0,2,5,7,5224,955,0,0,3664,6180,9845,5205,61946,0,0,3148,67151,70299,3213256
2022-02-19,2022,2,19,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,7,1,8,0,0,0,0,66505,0,66505,0,51091,0,0,43892,51091,94983,177674
2022-02-19,2022,2,19,port561,Khor Fakkan,United Arab Emirates,ARE,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189269
2022-02-19,2022,2,19,port744,Jebel Ali,United Arab Emirates,ARE,11,1,3,0,2,15,17,257604,51862,3385,0,585,312852,313437,150853,0,3419,0,0,154272,154272,194089
2022-02-19,2022,2,19,port988,Port of Sohar,Oman,OMN,1,1,0,0,3,2,5,519,53419,0,0,48125,53939,102064,0,0,0,0,23557,0,23557,3213259
2022-02-20,2022,2,20,port362,Fujairah,United Arab Emirates,ARE,0,1,0,0,7,1,8,0,0,0,0,186307,0,186307,0,60829,0,0,62047,60829,122877,177676
2022-02-20,2022,2,20,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,2,1,3,0,0,0,0,3096,0,3096,3932,0,0,0,8470,3932,12402,189272
2022-02-20,2022,2,20,port744,Jebel Ali,United Arab Emirates,ARE,19,2,2,1,6,24,30,337874,30677,1407,0,89900,369959,459860,260708,0,1139,0,11814,261848,273662,194090
2022-02-20,2022,2,20,port988,Port of Sohar,Oman,OMN,1,1,0,0,0,2,2,3149,0,0,0,0,3149,3149,1797,72437,0,0,0,74235,74235,3213261
2022-02-21,2022,2,21,port362,Fujairah,United Arab Emirates,ARE,0,2,0,0,8,2,10,0,0,0,0,81177,0,81177,0,109476,0,0,60325,109476,169801,177678
2022-02-21,2022,2,21,port561,Khor Fakkan,United Arab Emirates,ARE,1,0,0,0,0,1,1,0,0,0,0,0,0,0,24084,0,0,0,0,24084,24084,189278
2022-02-21,2022,2,21,port744,Jebel Ali,United Arab Emirates,ARE,11,0,1,1,1,13,14,102118,0,1128,7552,6728,110799,117527,368295,0,1139,0,0,369435,369435,194091
2022-02-21,2022,2,21,port988,Port of Sohar,Oman,OMN,0,2,0,1,2,3,5,0,15163,0,0,0,15163,15163,0,37437,0,1025,17203,38463,55666,3213264
2022-02-22,2022,2,22,port362,Fujairah,United Arab Emirates,ARE,0,0,0,0,11,0,11,0,0,0,0,100386,0,100386,0,0,0,0,161689,0,161689,177680
2022-02-22,2022,2,22,port561,Khor Fakkan,United Arab Emirates,ARE,0,0,0,0,2,0,2,0,0,0,0,4532,0,4532,0,0,0,0,714,0,714,189281
2022-02-22,2022,2,22,port744,Jebel Ali,United Arab Emirates,ARE,10,0,4,1,2,15,17,368863,0,3385,512,1099,372762,373861,228401,0,3419,0,0,231821,231821,194092
2022-02-22,2022,2,22,port988,Port of Sohar,Oman,OMN,2,2,0,1,2,5,7,967,0,0,2481,1437,3449,4886,2076,39847,0,0,39549,41924,81473,3213267
