restriction,path_id,training_seed,all_step_acceptance_passed,maximum_transition_residual,maximum_source_simplex_residual,maximum_waiting_identity_residual,maximum_provenance_shadow_residual,maximum_period_loss_identity_residual,loss_components_reconstruct_total,restriction_changes_only_declared_action_block,no_readiness_starts_without_readiness_stock,direct_procurement_retained_under_no_readiness,no_release_pacing_uses_immediate_release_baseline,no_disclosure_preserves_information_system,policy,chi,commitment_split_identity_passed,committed_provenance_conservation_passed,existing_state_relabelled_by_chi,initial_committed_outstanding
full_action,test_017_ebd333a3cdba,1484239003.0,True,9.43164641999988e-07,6.248830561339253e-15,7.105427357601002e-15,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_017_ebd333a3cdba,1044336490.0,True,9.691870041076126e-07,9.480111330282743e-15,1.4210854715202004e-14,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_017_ebd333a3cdba,2857687458.0,True,9.715757761182203e-07,1.1290047943843943e-14,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_017_ebd333a3cdba,3413089447.0,True,9.859796500335269e-07,1.0564616740563366e-14,1.4210854715202004e-14,7.105427357601003e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_018_9466cee538c9,,True,9.996290405986713e-07,8.027341405524371e-15,7.105427357601002e-15,6.039613253960853e-14,0.0,True,True,True,True,True,True,Passive,0.25,True,True,False,0.0
full_action,test_018_9466cee538c9,,True,9.587304022150847e-07,1.0428720892088256e-14,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Reactive,0.25,True,True,False,0.0
full_action,test_018_9466cee538c9,,True,9.4404590569447e-07,1.084355046050616e-14,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.25,True,True,False,0.0
full_action,test_018_9466cee538c9,4237354934.0,True,9.996681752141763e-07,9.704884228330882e-15,7.105427357601002e-15,2.131628207280301e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_018_9466cee538c9,60714114.0,True,9.881554499357e-07,9.59268603237934e-15,7.105427357601002e-15,4.618527782440651e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_018_9466cee538c9,1484239003.0,True,9.841987897061563e-07,1.2173056074434032e-14,7.105427357601002e-15,3.907985046680551e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_018_9466cee538c9,1044336490.0,True,8.730484719223114e-07,1.1529168732985625e-14,1.4210854715202004e-14,6.039613253960853e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_018_9466cee538c9,2857687458.0,True,9.815662978031002e-07,8.276154369165007e-15,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_018_9466cee538c9,3413089447.0,True,8.757084403880437e-07,8.919771930619713e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_019_9d2b7462a57a,,True,9.680556701087243e-07,7.676276742073565e-15,7.105427357601002e-15,3.1974423109204515e-14,0.0,True,True,True,True,True,True,Passive,0.25,True,True,False,0.0
full_action,test_019_9d2b7462a57a,,True,9.29445823897056e-07,9.788827310986152e-15,1.4210854715202004e-14,5.684341886080803e-14,0.0,True,True,True,True,True,True,Reactive,0.25,True,True,False,0.0
full_action,test_019_9d2b7462a57a,,True,9.930293987655848e-07,1.0655054448341708e-14,1.4210854715202004e-14,5.684341886080803e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.25,True,True,False,0.0
full_action,test_019_9d2b7462a57a,4237354934.0,True,9.695996665759776e-07,1.0950118799034216e-14,1.4210854715202004e-14,3.1974423109204515e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_019_9d2b7462a57a,60714114.0,True,9.977684320163637e-07,1.1737939484594232e-14,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_019_9d2b7462a57a,1484239003.0,True,9.88853839271989e-07,6.497300053119777e-15,1.4210854715202004e-14,7.105427357601003e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_019_9d2b7462a57a,1044336490.0,True,9.948006272058134e-07,1.2756568177951571e-14,1.4210854715202004e-14,6.128431095930864e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_019_9d2b7462a57a,2857687458.0,True,9.76831584098734e-07,8.036946759146235e-15,1.4210854715202004e-14,6.039613253960853e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_019_9d2b7462a57a,3413089447.0,True,9.91500055801398e-07,9.257729288607351e-15,1.4210854715202004e-14,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_020_701c8d28bc45,,True,9.902753765105325e-07,6.266463246202246e-15,7.105427357601002e-15,5.506706202140776e-14,0.0,True,True,True,True,True,True,Passive,0.25,True,True,False,0.0
full_action,test_020_701c8d28bc45,,True,9.80461174709652e-07,9.545451451833942e-15,7.105427357601002e-15,4.973799150320701e-14,0.0,True,True,True,True,True,True,Reactive,0.25,True,True,False,0.0
full_action,test_020_701c8d28bc45,,True,9.118937649883088e-07,1.1648932309584683e-14,7.105427357601002e-15,6.394884621840903e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.25,True,True,False,0.0
full_action,test_020_701c8d28bc45,4237354934.0,True,9.632326706957235e-07,8.992207223653586e-15,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_020_701c8d28bc45,60714114.0,True,9.781065267121814e-07,9.181260318799535e-15,1.4210854715202004e-14,5.684341886080803e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_020_701c8d28bc45,1484239003.0,True,9.650438236710565e-07,8.955705609341082e-15,1.4210854715202004e-14,1.2789769243681806e-13,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_020_701c8d28bc45,1044336490.0,True,9.94551962797077e-07,9.423905188518263e-15,1.4210854715202004e-14,8.526512829121202e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_020_701c8d28bc45,2857687458.0,True,9.84009368150008e-07,1.0954958321778356e-14,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_020_701c8d28bc45,3413089447.0,True,9.863217310487403e-07,9.532528270157684e-15,1.4210854715202004e-14,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_021_69299bc5d0bf,,True,9.81681066798416e-07,7.568124187236347e-15,7.105427357601002e-15,4.618527782440651e-14,0.0,True,True,True,True,True,True,Passive,0.25,True,True,False,0.0
full_action,test_021_69299bc5d0bf,,True,9.811076242723306e-07,1.295540365660536e-14,7.105427357601002e-15,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Reactive,0.25,True,True,False,0.0
full_action,test_021_69299bc5d0bf,,True,9.916075149765736e-07,8.176149212489191e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.25,True,True,False,0.0
full_action,test_021_69299bc5d0bf,4237354934.0,True,9.979170410899292e-07,1.1957610703201055e-14,7.105427357601002e-15,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_021_69299bc5d0bf,60714114.0,True,9.803789358324084e-07,6.857231033945968e-15,1.4210854715202004e-14,2.8421709430404014e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_021_69299bc5d0bf,1484239003.0,True,9.797916083354936e-07,1.1344146244119184e-14,7.105427357601002e-15,7.105427357601003e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_021_69299bc5d0bf,1044336490.0,True,9.835526775721485e-07,8.671992770691202e-15,1.4210854715202004e-14,4.618527782440651e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_021_69299bc5d0bf,2857687458.0,True,9.697225579187449e-07,8.6225427225327e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_021_69299bc5d0bf,3413089447.0,True,9.854949202972528e-07,1.0716475771962431e-14,7.105427357601002e-15,7.105427357601003e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,,True,9.921672924950134e-07,8.344636559434043e-15,7.105427357601002e-15,4.618527782440651e-14,0.0,True,True,True,True,True,True,Passive,0.25,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,,True,9.875085472472464e-07,6.596555373879036e-15,7.105427357601002e-15,5.684341886080803e-14,0.0,True,True,True,True,True,True,Reactive,0.25,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,,True,9.67801098400631e-07,1.2356685194102235e-14,7.105427357601002e-15,9.592326932761353e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.25,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,4237354934.0,True,9.419531185374042e-07,1.0447609303295552e-14,1.4210854715202004e-14,4.973799150320701e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,60714114.0,True,9.656031300509093e-07,1.0212043829070855e-14,1.4210854715202004e-14,3.0198066269804264e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,1484239003.0,True,9.69688808863811e-07,5.89952942048463e-15,1.4210854715202004e-14,4.796163466380676e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,1044336490.0,True,9.724207742424388e-07,7.69031927778962e-15,1.4210854715202004e-14,6.039613253960853e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,2857687458.0,True,9.868418220506362e-07,8.651908772478855e-15,1.4210854715202004e-14,8.171241461241152e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_022_1b3e72c80b5f,3413089447.0,True,9.71538362132057e-07,8.711217595929127e-15,1.4210854715202004e-14,4.263256414560601e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_023_90a8af416c5a,,True,9.947100548055868e-07,7.584465146854777e-15,7.105427357601002e-15,6.039613253960853e-14,0.0,True,True,True,True,True,True,Passive,0.25,True,True,False,0.0
full_action,test_023_90a8af416c5a,,True,9.98740279069267e-07,8.156123024275494e-15,1.4210854715202004e-14,5.684341886080803e-14,0.0,True,True,True,True,True,True,Reactive,0.25,True,True,False,0.0
full_action,test_023_90a8af416c5a,,True,9.45811845498024e-07,1.1649917938297932e-14,1.4210854715202004e-14,8.881784197001252e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.25,True,True,False,0.0
full_action,test_023_90a8af416c5a,4237354934.0,True,9.99489644295159e-07,6.7199619333051206e-15,1.4210854715202004e-14,8.526512829121202e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_023_90a8af416c5a,60714114.0,True,9.819868104044374e-07,1.0508430504073149e-14,1.4210854715202004e-14,3.907985046680551e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_023_90a8af416c5a,1484239003.0,True,9.607785838441174e-07,1.1534245319075872e-14,1.4210854715202004e-14,3.1974423109204515e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_023_90a8af416c5a,1044336490.0,True,9.9048132231435e-07,1.0546355557253511e-14,1.4210854715202004e-14,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_023_90a8af416c5a,2857687458.0,True,8.90461069103682e-07,9.711204788183294e-15,1.4210854715202004e-14,5.684341886080803e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_023_90a8af416c5a,3413089447.0,True,9.651219202070148e-07,7.258096576014117e-15,1.4210854715202004e-14,5.329070518200752e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_024_e90f261f99e2,,True,9.58235431186745e-07,9.67292144006624e-15,7.105427357601002e-15,4.618527782440651e-14,0.0,True,True,True,True,True,True,Passive,0.25,True,True,False,0.0
full_action,test_024_e90f261f99e2,,True,9.917279861783483e-07,1.1007254135941835e-14,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Reactive,0.25,True,True,False,0.0
full_action,test_024_e90f261f99e2,,True,9.45608618955996e-07,1.3654872029503174e-14,7.105427357601002e-15,8.526512829121202e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.25,True,True,False,0.0
full_action,test_024_e90f261f99e2,4237354934.0,True,9.133442823364744e-07,5.995410585498502e-15,1.4210854715202004e-14,4.618527782440651e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_024_e90f261f99e2,60714114.0,True,9.434129286824844e-07,1.250783991760566e-14,1.4210854715202004e-14,4.263256414560601e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_024_e90f261f99e2,1484239003.0,True,9.986981504346434e-07,8.439360677441965e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_024_e90f261f99e2,1044336490.0,True,9.968469008558567e-07,1.0430243433810944e-14,1.4210854715202004e-14,3.1974423109204515e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_024_e90f261f99e2,2857687458.0,True,9.89366992471359e-07,8.445087890714825e-15,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_024_e90f261f99e2,3413089447.0,True,9.66983945290789e-07,1.0579674445266706e-14,1.4210854715202004e-14,4.263256414560601e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_025_0c3eeaae0824,,True,9.776648619200509e-07,8.290355300042199e-15,7.105427357601002e-15,4.263256414560601e-14,0.0,True,True,True,True,True,True,Passive,0.25,True,True,False,0.0
full_action,test_025_0c3eeaae0824,,True,9.933338752102406e-07,1.1505051587394923e-14,1.4210854715202004e-14,5.861977570020828e-14,0.0,True,True,True,True,True,True,Reactive,0.25,True,True,False,0.0
full_action,test_025_0c3eeaae0824,,True,9.898825049799507e-07,1.0115220869298756e-14,7.105427357601002e-15,6.750155989720953e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.25,True,True,False,0.0
full_action,test_025_0c3eeaae0824,4237354934.0,True,9.843455830099595e-07,8.242325990834038e-15,1.4210854715202004e-14,4.973799150320701e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_025_0c3eeaae0824,60714114.0,True,9.171337863706392e-07,9.734479559507948e-15,1.4210854715202004e-14,3.5527136788005016e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_025_0c3eeaae0824,1484239003.0,True,9.887668826265203e-07,9.960303625443628e-15,1.4210854715202004e-14,4.263256414560601e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_025_0c3eeaae0824,1044336490.0,True,9.5925721417529e-07,1.0444489680950814e-14,1.4210854715202004e-14,7.105427357601003e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_025_0c3eeaae0824,2857687458.0,True,9.789941929240276e-07,1.3327938487686696e-14,1.4210854715202004e-14,6.039613253960853e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_025_0c3eeaae0824,3413089447.0,True,9.281864761906394e-07,1.3143143427166592e-14,1.4210854715202004e-14,4.263256414560601e-14,0.0,True,True,True,True,True,True,Model-guided constrained SAC,0.25,True,True,False,0.0
full_action,test_026_770d47ae1768,,True,9.364570135437228e-07,6.145036838048606e-15,7.105427357601002e-15,4.618527782440651e-14,0.0,True,True,True,True,True,True,Passive,0.25,True,True,False,0.0
full_action,test_026_770d47ae1768,,True,9.874811925402016e-07,1.0767370593631156e-14,1.4210854715202004e-14,8.171241461241152e-14,0.0,True,True,True,True,True,True,Reactive,0.25,True,True,False,0.0
full_action,test_026_770d47ae1768,,True,9.87982698966969e-07,1.2508778006594744e-14,1.4210854715202004e-14,5.684341886080803e-14,0.0,True,True,True,True,True,True,Projected stochastic MPC,0.25,True,True,False,0.0
full_action,test_026_770d47ae1768,4237354934.0,True,9.72522769943662e-07,7.561418650909408e-15,1.4210854715202004e-14,4.440892098500626e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_026_770d47ae1768,60714114.0,True,9.35076216430934e-07,1.2426435392693312e-14,1.4210854715202004e-14,7.815970093361102e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
full_action,test_026_770d47ae1768,1484239003.0,True,9.79852890782189e-07,8.865973480007804e-15,1.4210854715202004e-14,4.263256414560601e-14,0.0,True,True,True,True,True,True,Behaviour cloning,0.25,True,True,False,0.0
