warning_scenario,base_path_id,base_physical_path_sha256,total_blocked,peak_blocked,mean_serviceability,minimum_serviceability,recovery_rate,weeks
GT,test_049_343da3774e7e,c214ac02e921d1ab893b808c39160612ee2c6e853c942be7eb6c6df35facccd4,1629.9805072659244,105.58318445524118,0.33542184167642397,0.0,0.020935976081644863,29
GT,test_050_1c7612d8bc63,ca36b4544ddd266e5e7dac2cbd5076e4b80860d23b0cfeba892432607eb1c108,1601.3167374734342,102.81514989008562,0.34001230587877507,0.0,0.016073940465173867,29
GT,test_051_5747c87e6d9a,e6daf165b6654b82650b4110a9d37185e59752e103161fa9379474087ef82a6e,1574.8595721117642,112.79360640532775,0.35205037467853584,0.0,0.02238244675675932,29
GT,test_052_9760565f31de,6035569faeed384797542e22427b98096943350bd372d90adabb2f7b8bd83c2d,1708.6978081517175,121.00887970288105,0.34148319206698496,0.0,0.0188286157287928,29
GT,test_053_4473e6f72168,17a3df2ca591ed3526e75386d9ef68be536d2e20274236e9f585e3eab4517305,1692.4153121973015,116.57550371430219,0.3444347464290296,0.0,0.02122266176541614,29
GT,test_054_c66f0b1dacc4,41d8a5d8d4cfcde283bef35c1b2d5ce97e39ebb3c2113f99f8fd9b7941330476,1690.3223225033337,117.93842897116802,0.3370049440807741,0.0,0.017955412718123842,29
GT,test_055_f90330578051,e326898d13671d058e9870b749033db5deaedc7911ad667ec11d6318f5e5b833,1772.9574057273462,110.02359564832547,0.3390951588242292,0.0,0.01674469156858396,29
GT,test_056_b2c64046cef9,b502bb540057ea09101e5a92cf118d4c56c5e877b089e5a6174a0c5376124a73,1659.0028733414065,109.08980169182242,0.33699673407014763,0.0,0.01808202107898679,29
GT,test_057_bf11b8e004e2,bd54b59477f900317d7a6030359d807e3fd1567aed129780d6c3a1179956b9b0,1672.1108498093313,120.95276764259634,0.3400568934994942,0.0,0.020076323453087765,29
GT,test_058_fbcfbffca03e,13831837259f85f8b98b1b4c0178e5e4f669e020ebeaab3661478609d357b2f2,1778.729563881269,120.69900778031324,0.3387582157041197,0.0,0.019023978289571197,29
GT,test_059_d22925a9593f,65a524d66b35e81b093404e6035554728cfd659313f34e588cf5b6e2f203bf7e,1665.7081996119964,121.53913598826348,0.3426842432332753,0.0,0.019423898896026828,29
GT,test_060_b3feb9e274c2,fe682fe273560fd0980f751cdfa7c31a0af682fbc188f47a4be67cd05391ad49,1722.2891749749663,116.117655486011,0.3366828869651407,0.0,0.018754174319580402,29
GT,test_061_627abde70c26,9c8b14e19bd2698ae546067471c6494d669882592255e3ba42b51e389929b531,1713.7492768920217,124.79793154548993,0.33787319538315963,0.0,0.017985628067884545,29
GT,test_062_0c9ea14e9507,af66fd8fb7365940ac5c1b9dc17d1039a43a9fd2a98560c7757a265c61778c70,1741.072359274989,116.05130264432559,0.336453257670651,0.0,0.018767584311163214,29
GT,test_063_44f0f2a191ef,9b047725f5e05c013bf644e7fe14234fc246265c97db48c08b1f430961820dbd,1637.9880933601132,111.66071215779053,0.34836603184936965,0.0,0.019933581575804205,29
GT,test_064_27d69866b791,5f6b4edb7095f7ca58bdefc63fb823fc255df66a141464fcf1266546ab804d66,1564.6131137808054,113.01539284690543,0.34665423893497416,0.0,0.02206155682290794,29
GT,test_065_930038cc16e9,ed770af97447cc6ec3b990ca1ef9540e1f795247d7d2c7f6ca7de9b23418ba1a,1668.014691485429,106.51813987053478,0.337108342899008,0.0,0.01702191392154178,29
GT,test_066_28fb87ba4913,9b548ccc36e0f1fcf56118f1c4cd88441dc46405c6bb547e1dc04c4a67ae436a,1775.1508766525674,114.18814415755561,0.3416833372670763,0.0,0.016675651247445755,29
GT,test_067_4d46fa716471,b2be1c4651c379ec66a4cbbceabbb946a1f8949b548124874b8ecbdce94c77f3,1673.8686925360905,104.68596874809842,0.3440351037310485,0.0,0.01879884548556721,29
GT,test_068_93da1d4ae1ba,1e5fab7a4bc73a2c903c60a4ba54bd432fc478ccc1813a3002391fd1bcefe179,1778.0815927418948,109.81809813011913,0.33591491402893225,0.0,0.019221346994047844,29
GT,test_069_5b01ea54b2fa,ab74b72396ecc5ee23369a0401781e1eedea17a51518978cc28be65bd8c7c6de,1674.22122790164,109.93214942919768,0.34059898743928335,0.0,0.019645529620864778,29
GT,test_070_0cd9bcac96c3,af1c089b1585069ce3aa8660e2ccbc7790157d41b7564bd42a816925e624afb1,1762.7742236919958,114.10726318724666,0.33930383446741336,0.0,0.019042210937369127,29
GT,test_071_34f77888383f,9ea4b08354972ecc8e92b86fbc35f8c0031316e3afe68c72a63a6e70a1bbc8a8,1579.2693161068628,91.89406393476436,0.34518365935649126,0.0,0.01770150444330456,29
GT,test_072_8e59fac0e6c8,a92a7392849d15eefcaf1837db77746f72e76c3458114a652198fbbac7696f85,1674.4676544985707,105.86064795049279,0.33578392548581915,0.0,0.017817143905980177,29
GT,test_073_69349232969b,2f362bb368dcdc730f872c8fef400b9c0f1ea176fcef502da962a890dc828cd3,1716.0227313542607,109.35176437173584,0.3441512389716597,0.0,0.017668329179515156,29
GT,test_074_212affc962e2,5e264f6232f1c29e769f71e598177184ad84a0bf9ff8df6be008bd7148f26ae7,1707.9131640322953,122.22626972420231,0.348533879530239,0.0,0.01861698717582727,29
GT,test_075_8de4e41c7ad9,166abe46fe8875dd98f46b7b2978bf6ca11460aaf2ee4dda761e02f6149bab0d,1616.6576055295939,112.52566473722177,0.34546199551507945,0.0,0.017700434597943623,29
GT,test_076_48339f21c8ec,387a6bfe5e45be691df244ec9fae6a75828f663e05409a99728fee303e05e519,1792.611753914221,114.92515947961243,0.33559346863751666,0.0,0.018248015406071762,29
GT,test_077_b1f2e84dc844,327faba7b538b224eb0dff4c274be7b98e160c294f315741e33a3e501ab91753,1691.0624491836222,112.61754969855849,0.34585007553319297,0.0,0.019775796862516515,29
GT,test_078_367d379a9297,f9d9eb992e504e9775b1d536a7a14d78c484ed66383cb9fe11fbb7eaa3b15364,1694.2942730467962,106.0819956547385,0.33905642294343386,0.0,0.024852284831361322,29
GT,test_079_bce06ca59758,354b6f6d5badf8b78b4e947bce85d66a812832394cae0b2d8d8905466cdff072,1575.4346370549517,111.34015459729297,0.34247417201337077,0.0,0.018697369484462857,29
GT,test_080_e669407a98d7,121d71da3287fd0210c7b9434b794a18b7c744d477b29a53f3d620911cf9f336,1749.6011366676832,109.22471578306627,0.3414570622023188,0.0,0.018310291365490165,29
GT,test_081_fbbd80304765,0b82e11f5cd1fea6f347b45e70d47396c0c136e422733b8ac33c145a65f3ca6e,1656.414432122341,98.9258982969414,0.3381549064590399,0.0,0.017966333173569136,29
GT,test_082_2cf496ac3a99,2a7046d4a4e1fe03445d9dae89497a78aa0ff11fe474d9f7fdbf7d09c4f5ff24,1753.0407731476944,119.48161775899197,0.33806896523781416,0.0,0.0202909447455824,29
GT,test_083_4cbdde5f376f,21703e1831e6b1210ccf39ad402121126a8f354e5dd13cff5081d7a07b4a2274,1706.2538656131455,124.94857852187965,0.3409876617254598,0.0,0.020200785821927088,29
GT,test_084_513eb18f351c,341db6669dc186ed38f4ff6debc2545e4eb1d075fadf4fe32c2aabeb61a2d25b,1709.912746563442,125.53494686754682,0.34189014285306546,0.0,0.01666791965768679,29
GT,test_085_650c50514b66,e94f854176fa26c2ed212d69844def725d10578665dd847cab94c351dbec1cda,1773.1974554977362,111.10864687150078,0.3392773359178359,0.0,0.019790692318513152,29
GT,test_086_754dc8e1ab0e,ea444f07bd4f0035c9bf3a885f359d285cd12879a434942844a860db87947cd3,1770.3527752578414,118.68931730729864,0.3335420125609923,0.0,0.01665099336211351,29
GT,test_087_cbc79ee243dd,691486e3c17626ca20c775eaa69679e041e484b6d253bf1a67a4cf50a423fb8c,1718.7601535322292,106.54663680691151,0.34254336076386377,0.0,0.016583299369792758,29
GL,test_000_4ae657b9eeec,75ed41740f0c0ea197ff0f6944b61b9920fa00e925068801312b85d79b461d66,1741.3728751638982,118.30724122711158,0.33554867918130393,0.0,0.015771592882277974,29
GL,test_001_dde9993de777,b808f465cc0e3fe36a03bec0642f5929d80ca792c9eab50b8a5f7d736e2b2a4a,1698.152120347659,104.7112041375582,0.337330956123957,0.0,0.01615630692889962,29
GL,test_002_f01217ab0e79,24aabe5c62e36a790e477ed18aff5dac1142b7af1d1d88af275176c9d7ea1387,1664.3680565363409,98.9588500046542,0.3400667074620098,0.0,0.01795186945930958,29
GL,test_003_eb3106001035,0fccfaeb1ade372557c677b5e07cb40e189af0a7e2bbdb2c2978a5d58d41fc2d,1708.9999895353465,109.85203615574824,0.3431084715546743,0.0,0.019595617153426812,29
GL,test_004_55a330aff5c4,9a4b0569bbc20b830eb1ee3bb7731626cfbae3f9f8cf1cf45343c7ba4ed58e52,1678.4380225621844,113.47307487315949,0.34382891050847614,0.0,0.024706223412199652,29
GL,test_005_981c73a17708,bd46abfec5f078f3c0b19ad420f7d1eec7f2f95d2b406a00ba59ae9d93fc20a4,1683.942731769418,111.40174112457586,0.3331618912792369,0.0,0.018695717492535957,29
GL,test_006_daba4b1e9814,75d8e3ad38430229f3cdc728b83652efff820d1f0dd36a5cd061b247917ecdf8,1688.9145848312687,97.11024867065356,0.34128613960749093,0.0,0.01911116718204454,29
GL,test_007_925513ee8ec6,957d3dac7377db030d8efcc559a3fc404ec47b9f9427c91498d013d77b53a266,1824.5980201151683,111.97178994327949,0.3348110458960916,0.0,0.017987866465294038,29
GL,test_008_fabe46a0ea00,0996fbf8c5be056e9a791faf37c1568c2dc3325672b618fb6690495c48960310,1622.7721112195609,123.63887266771418,0.342545601563533,0.0,0.020092798954846842,29
GL,test_009_c8ef87e47101,03ce056d9504b5b9251870ba36fce4267bfe22fa89f4bd0577a9954153b78ab2,1669.490272059582,111.75490988104326,0.3452075496255309,0.0,0.019053328884915066,29
GL,test_010_613ab99db82c,8253022823d5a215e2583b996ae67139d72d8adc75a9ea76d7291e805e31f0a2,1596.1666300111426,115.86622176195873,0.33921389330405904,0.0,0.01955125424125286,29
GL,test_011_8a2e74b38d5d,b824165b944fb1d86e7d4136e62bf979a2d34ce44df3cdf01e75a763724ca312,1768.3289933950941,116.20194962071531,0.3405263215003498,0.0,0.01762052812821036,29
GL,test_012_b6bdc05b20a7,edeec4d1f91f6f1c3ba0da1aaf276e2980c22cd017c9d346001dbdbeef6561d5,1757.7842299500323,118.97212351878035,0.33300593504899845,0.0,0.019859539531836796,29
GL,test_013_040653995d85,2a3f86788826a75d0de1d4e0c5a0a4ad5dd4e8f1e00bcf6e5fda30c62147be3e,1570.3228793966168,102.35730166179444,0.34863280854622336,0.0,0.021408900288647167,29
GL,test_014_f00647451070,7ad601c322ea2fcf691d98774905f79d0c6933a53f28eeac922ceab084665ca3,1611.4500284192827,123.05250432204701,0.3471164965651124,0.0,0.021681457320713478,29
GL,test_015_643a837775f9,0bdb5da5c9f39a1f5f16016cd38cb9bd2d3650ade00801bf72abf1b5c1ef2fe9,1886.217509995813,111.91324628702267,0.3378731483932017,0.0,0.019116781372854153,29
GL,test_016_45a90ccef8bd,5d3ce39b508a4ccb3e9dcf8f61989ac456296e3755e7ad04d31e21895bc1ec7a,1766.7048315985269,113.47964082303795,0.3394758672499892,0.0,0.017784536648194436,29
GL,test_017_ebd333a3cdba,a3c85008563f8c8c015d326ebf96d911a84dfa810c1806a6610330bd74827e2b,1713.8726919260546,114.05944321882663,0.33958855027958135,0.0,0.01940411526877208,29
GL,test_018_9466cee538c9,86253eb5a2d091cc16d1f9a3a320e171c30977628d47b9c2faefafd18ea0aa0d,1747.6630418793675,123.27066960160091,0.34182032524212697,0.0,0.01994077248835961,29
GL,test_019_9d2b7462a57a,e3686a781bf5d9cc8a1a95f6cfee4adb410e97762f9815f7f575cd1c7c688f06,1774.266953493203,112.32603689282207,0.34651691801658757,0.0,0.019872266000397716,29
GL,test_020_701c8d28bc45,64a6b03bce01c1a89c724a633f63003ecd11109f06a7e37ec1b0cd196da48626,1756.9633773409655,113.93748905132912,0.3405557349812869,0.0,0.01753873119409312,29
GL,test_021_69299bc5d0bf,6e755751a4e65a356d16122e1fe19db7f245d1323155a143f838c95d128bde6f,1681.9336036891586,100.37905985626855,0.3378948867407737,0.0,0.017491622747465577,29
GL,test_022_1b3e72c80b5f,206d3dd2f49133cdef746f58bc516b176cdbc2a51f7ebbbc523df6455ae5b53c,1707.857604548998,110.54661282973048,0.33599464579739,0.0,0.01866405981316838,29
GL,test_023_90a8af416c5a,6f307309d3320cf90229ccbd42690532f83de1f86a41507c5e6229792230343f,1763.214896271224,115.04834569049939,0.34785278045746065,0.0,0.016723739565365714,29
GL,test_024_e90f261f99e2,a2217a451505b72ecffb15b706f82fa13dd02e5246239352e71c874c3e2b909b,1705.7823285593572,112.78297834425099,0.341054496786773,0.0,0.01864899625744356,29
GL,test_025_0c3eeaae0824,481de4be35a821cd093f24ffad7eca6efe30e96f4cd9848aff621fcb70d542fd,1712.9190176434897,105.88558066943858,0.3336703180023577,0.0,0.01884380365420568,29
GL,test_026_770d47ae1768,0f2bea7027db9d8baf45b68efc718379be3d8148c45feaa470d4d0623fef3f41,1719.8452297923343,105.1778705389786,0.33981167880576624,0.0,0.016748991061057535,29
GL,test_027_df5d670513fa,81fd0061cbc1e7018bd5b9eb1239ce1515bc6cbada40b12f82000eb260b5e055,1702.7551810040777,104.23768902085682,0.3363881002131817,0.0,0.02025736577638541,29
GL,test_028_e9fb02365dd3,5d802ed0aa2ed1e79c8a0eb81c45c7d2acaad5c313db1e25b12244cb5da1a3f1,1623.1564849967476,111.78864941516493,0.34417352204110674,0.0,0.02262858924680422,29
GL,test_029_b44f60718c5a,864fc5477a80617dcd1dfd105218334b6714ff3283b58095987765279672cc93,1650.0534878496655,112.42347129925922,0.33882701996210735,0.0,0.0187578639793163,29
GL,test_030_038f4c53d11f,c289c0180e19d4efe38d6fb3cf749dc58fb2fc82a28248babf37eba4d050247c,1668.1643630717354,97.6679053227609,0.3420363759221257,0.0,0.016611805392953368,29
GL,test_031_0a6ff70351b5,66453c50834fa3dcd176a36c69c2cd344e4023d8d34a02e0efe688cf2781c3f9,1652.098643848903,111.6864559772024,0.3399053776093784,0.0,0.02026693237239009,29
GL,test_032_efdf826e6bc3,f68d8f9fe8ed71a08598d0d2dbfcc8624aee20f294eb03c5d0d1b47b192231a8,1739.5566208253824,105.41206555273722,0.3349731571681389,0.0,0.018226420006940112,29
GL,test_033_de0c441dba67,7ec9546050ec128248d8d481b870b6380d6ca6d723d82627518325ffbdc72f3a,1727.6821154352788,115.83869229171734,0.33727094467820373,0.0,0.01764421771908711,29
GL,test_034_a00d80b83640,0f4bc5cfced121212348bbd1013ec4964294f487da2bfeef2082f3134c966878,1714.782126812562,106.4473097425005,0.339417800797397,0.0,0.018393111947156142,29
GL,test_035_51fd398978b7,b6fa16487d60759605dd86ad9e174dcae5c07eba9b0e4a208e41547329603d50,1637.498249427388,109.24044866821211,0.34218765572542975,0.0,0.01935667091740369,29
GL,test_036_7eb6ac1ca077,835e8a13ce793ee0d4c8d1922e6d12f857b647d3db30f415b92ebcca10cb9554,1686.3444665977177,97.53851921674767,0.33649832229494253,0.0,0.01683273474427756,29
GL,test_037_f096257ecaa4,0504d3553dd1b04e2daf266d9385ecec583ac5ee5143240ec48390c3637711cc,1866.3060637345652,112.3813005491062,0.33930904304738463,0.0,0.019970090514804677,29
GL,test_038_b05abc6e01b3,d70904feaac93846beafd0d4f452a87f57385097244d4e0d5b2934e20eff821f,1728.0776259476029,107.00120724069492,0.34885771579566377,0.0,0.019670873304872404,29
GL,test_039_9c0d1ebe6c19,a764716cc7f8aeab39c2c2f073ba3bf25b0853e49b15690e7a526a3355477947,1695.6044580463654,113.85464656049392,0.34291416981509465,0.0,0.020999164172380343,29
GL,test_040_11a8950c659e,ce3f9b7a7902becf4bdfbdd9494b3f00f7d8b741e45d94aec742b61d96ed6b99,1638.274965498257,120.3301955243697,0.3481004665027505,0.0,0.018059082285854313,29
GL,test_041_e58f21dcc209,20e0bcb4b669443da2e153571c054142078f1a87cfd8564b8fb31b4d19884070,1722.2036863070757,110.55985327551471,0.3339831578753248,0.0,0.017134450706552656,29
GL,test_042_a77d2ece213a,50867af1413e5b1f4a57b100697daff06a7a7ddbbedf8273b0f515bdaa98e6d9,1598.7356934770337,100.92115565754176,0.34564097314577585,0.0,0.02068507524780666,29
GL,test_043_f1174106175c,e1c05921a15b70c43f0abce37906cec0d00142a1459fb9059ceffadf5f4c1ace,1789.4790178034134,110.63938845675801,0.3360709634004556,0.0,0.020709823240554297,29
GL,test_044_ed401c94714a,cdd3e3788096b9dacb2df0d0b62a1cb28d51b122523dcf031887b030038a9f0b,1666.8620327976778,120.78804375266085,0.33870383243957947,0.0,0.018240016267084224,29
GL,test_045_af7d3f616c1d,0760d304a5c54d302e032eaa6ef8974da5965cac272efb3a66af257287e72ea4,1729.8693849615547,118.83996428368833,0.33663856536850584,0.0,0.016603377095334337,29
GL,test_046_e35b743e6617,c0048e37b8520d7bfa898229e339686779b407fa7d2b062c359012d56267e7ec,1720.351387926483,105.1217678728909,0.3367822373783499,0.0,0.01646318671154209,29
GL,test_047_20c1f89391c1,f2130b5fd299cb2fd05ecda0fd2c152640207395401d37a5f1e7253bbd0a35d8,1734.4783535571994,111.00367856568816,0.3370089354343441,0.0,0.01623717289208456,29
GL,test_048_eeaf6a6a0a15,ebcee93a99cde79ceee231d38070645a6f701ecc4eb97b1e8abf3b74f65be4df,1693.8488094307506,118.68830707321018,0.34862158917935065,0.0,0.020139264758425174,29
GL,test_049_343da3774e7e,c214ac02e921d1ab893b808c39160612ee2c6e853c942be7eb6c6df35facccd4,1629.9805072659244,105.58318445524118,0.33542184167642397,0.0,0.020935976081644863,29
GL,test_050_1c7612d8bc63,ca36b4544ddd266e5e7dac2cbd5076e4b80860d23b0cfeba892432607eb1c108,1601.3167374734342,102.81514989008562,0.34001230587877507,0.0,0.016073940465173867,29
GL,test_051_5747c87e6d9a,e6daf165b6654b82650b4110a9d37185e59752e103161fa9379474087ef82a6e,1574.8595721117642,112.79360640532775,0.35205037467853584,0.0,0.02238244675675932,29
GL,test_052_9760565f31de,6035569faeed384797542e22427b98096943350bd372d90adabb2f7b8bd83c2d,1708.6978081517175,121.00887970288105,0.34148319206698496,0.0,0.0188286157287928,29
GL,test_053_4473e6f72168,17a3df2ca591ed3526e75386d9ef68be536d2e20274236e9f585e3eab4517305,1692.4153121973015,116.57550371430219,0.3444347464290296,0.0,0.02122266176541614,29
GL,test_054_c66f0b1dacc4,41d8a5d8d4cfcde283bef35c1b2d5ce97e39ebb3c2113f99f8fd9b7941330476,1690.3223225033337,117.93842897116802,0.3370049440807741,0.0,0.017955412718123842,29
GL,test_055_f90330578051,e326898d13671d058e9870b749033db5deaedc7911ad667ec11d6318f5e5b833,1772.9574057273462,110.02359564832547,0.3390951588242292,0.0,0.01674469156858396,29
GL,test_056_b2c64046cef9,b502bb540057ea09101e5a92cf118d4c56c5e877b089e5a6174a0c5376124a73,1659.0028733414065,109.08980169182242,0.33699673407014763,0.0,0.01808202107898679,29
GL,test_057_bf11b8e004e2,bd54b59477f900317d7a6030359d807e3fd1567aed129780d6c3a1179956b9b0,1672.1108498093313,120.95276764259634,0.3400568934994942,0.0,0.020076323453087765,29
GL,test_058_fbcfbffca03e,13831837259f85f8b98b1b4c0178e5e4f669e020ebeaab3661478609d357b2f2,1778.729563881269,120.69900778031324,0.3387582157041197,0.0,0.019023978289571197,29
GL,test_059_d22925a9593f,65a524d66b35e81b093404e6035554728cfd659313f34e588cf5b6e2f203bf7e,1665.7081996119964,121.53913598826348,0.3426842432332753,0.0,0.019423898896026828,29
GL,test_060_b3feb9e274c2,fe682fe273560fd0980f751cdfa7c31a0af682fbc188f47a4be67cd05391ad49,1722.2891749749663,116.117655486011,0.3366828869651407,0.0,0.018754174319580402,29
GL,test_061_627abde70c26,9c8b14e19bd2698ae546067471c6494d669882592255e3ba42b51e389929b531,1713.7492768920217,124.79793154548993,0.33787319538315963,0.0,0.017985628067884545,29
GL,test_062_0c9ea14e9507,af66fd8fb7365940ac5c1b9dc17d1039a43a9fd2a98560c7757a265c61778c70,1741.072359274989,116.05130264432559,0.336453257670651,0.0,0.018767584311163214,29
GL,test_063_44f0f2a191ef,9b047725f5e05c013bf644e7fe14234fc246265c97db48c08b1f430961820dbd,1637.9880933601132,111.66071215779053,0.34836603184936965,0.0,0.019933581575804205,29
GL,test_064_27d69866b791,5f6b4edb7095f7ca58bdefc63fb823fc255df66a141464fcf1266546ab804d66,1564.6131137808054,113.01539284690543,0.34665423893497416,0.0,0.02206155682290794,29
GL,test_065_930038cc16e9,ed770af97447cc6ec3b990ca1ef9540e1f795247d7d2c7f6ca7de9b23418ba1a,1668.014691485429,106.51813987053478,0.337108342899008,0.0,0.01702191392154178,29
GL,test_066_28fb87ba4913,9b548ccc36e0f1fcf56118f1c4cd88441dc46405c6bb547e1dc04c4a67ae436a,1775.1508766525674,114.18814415755561,0.3416833372670763,0.0,0.016675651247445755,29
GL,test_067_4d46fa716471,b2be1c4651c379ec66a4cbbceabbb946a1f8949b548124874b8ecbdce94c77f3,1673.8686925360905,104.68596874809842,0.3440351037310485,0.0,0.01879884548556721,29
GL,test_068_93da1d4ae1ba,1e5fab7a4bc73a2c903c60a4ba54bd432fc478ccc1813a3002391fd1bcefe179,1778.0815927418948,109.81809813011913,0.33591491402893225,0.0,0.019221346994047844,29
GL,test_069_5b01ea54b2fa,ab74b72396ecc5ee23369a0401781e1eedea17a51518978cc28be65bd8c7c6de,1674.22122790164,109.93214942919768,0.34059898743928335,0.0,0.019645529620864778,29
GL,test_070_0cd9bcac96c3,af1c089b1585069ce3aa8660e2ccbc7790157d41b7564bd42a816925e624afb1,1762.7742236919958,114.10726318724666,0.33930383446741336,0.0,0.019042210937369127,29
GL,test_071_34f77888383f,9ea4b08354972ecc8e92b86fbc35f8c0031316e3afe68c72a63a6e70a1bbc8a8,1579.2693161068628,91.89406393476436,0.34518365935649126,0.0,0.01770150444330456,29
GL,test_072_8e59fac0e6c8,a92a7392849d15eefcaf1837db77746f72e76c3458114a652198fbbac7696f85,1674.4676544985707,105.86064795049279,0.33578392548581915,0.0,0.017817143905980177,29
GL,test_073_69349232969b,2f362bb368dcdc730f872c8fef400b9c0f1ea176fcef502da962a890dc828cd3,1716.0227313542607,109.35176437173584,0.3441512389716597,0.0,0.017668329179515156,29
GL,test_074_212affc962e2,5e264f6232f1c29e769f71e598177184ad84a0bf9ff8df6be008bd7148f26ae7,1707.9131640322953,122.22626972420231,0.348533879530239,0.0,0.01861698717582727,29
GL,test_075_8de4e41c7ad9,166abe46fe8875dd98f46b7b2978bf6ca11460aaf2ee4dda761e02f6149bab0d,1616.6576055295939,112.52566473722177,0.34546199551507945,0.0,0.017700434597943623,29
GL,test_076_48339f21c8ec,387a6bfe5e45be691df244ec9fae6a75828f663e05409a99728fee303e05e519,1792.611753914221,114.92515947961243,0.33559346863751666,0.0,0.018248015406071762,29
GL,test_077_b1f2e84dc844,327faba7b538b224eb0dff4c274be7b98e160c294f315741e33a3e501ab91753,1691.0624491836222,112.61754969855849,0.34585007553319297,0.0,0.019775796862516515,29
GL,test_078_367d379a9297,f9d9eb992e504e9775b1d536a7a14d78c484ed66383cb9fe11fbb7eaa3b15364,1694.2942730467962,106.0819956547385,0.33905642294343386,0.0,0.024852284831361322,29
GL,test_079_bce06ca59758,354b6f6d5badf8b78b4e947bce85d66a812832394cae0b2d8d8905466cdff072,1575.4346370549517,111.34015459729297,0.34247417201337077,0.0,0.018697369484462857,29
GL,test_080_e669407a98d7,121d71da3287fd0210c7b9434b794a18b7c744d477b29a53f3d620911cf9f336,1749.6011366676832,109.22471578306627,0.3414570622023188,0.0,0.018310291365490165,29
GL,test_081_fbbd80304765,0b82e11f5cd1fea6f347b45e70d47396c0c136e422733b8ac33c145a65f3ca6e,1656.414432122341,98.9258982969414,0.3381549064590399,0.0,0.017966333173569136,29
GL,test_082_2cf496ac3a99,2a7046d4a4e1fe03445d9dae89497a78aa0ff11fe474d9f7fdbf7d09c4f5ff24,1753.0407731476944,119.48161775899197,0.33806896523781416,0.0,0.0202909447455824,29
GL,test_083_4cbdde5f376f,21703e1831e6b1210ccf39ad402121126a8f354e5dd13cff5081d7a07b4a2274,1706.2538656131455,124.94857852187965,0.3409876617254598,0.0,0.020200785821927088,29
GL,test_084_513eb18f351c,341db6669dc186ed38f4ff6debc2545e4eb1d075fadf4fe32c2aabeb61a2d25b,1709.912746563442,125.53494686754682,0.34189014285306546,0.0,0.01666791965768679,29
GL,test_085_650c50514b66,e94f854176fa26c2ed212d69844def725d10578665dd847cab94c351dbec1cda,1773.1974554977362,111.10864687150078,0.3392773359178359,0.0,0.019790692318513152,29
GL,test_086_754dc8e1ab0e,ea444f07bd4f0035c9bf3a885f359d285cd12879a434942844a860db87947cd3,1770.3527752578414,118.68931730729864,0.3335420125609923,0.0,0.01665099336211351,29
GL,test_087_cbc79ee243dd,691486e3c17626ca20c775eaa69679e041e484b6d253bf1a67a4cf50a423fb8c,1718.7601535322292,106.54663680691151,0.34254336076386377,0.0,0.016583299369792758,29
GFW,test_000_4ae657b9eeec,b13b629eea5ca5393b7414d311f373c02758e81e3b2eae0911376c5b665f359a,0.0,0.0,1.0,1.0,0.0,29
GFW,test_001_dde9993de777,3fff6834c5ca55770bb2ce011392b4601323013339a806ff304e5858d633ad25,0.0,0.0,1.0,1.0,0.0,29
GFW,test_002_f01217ab0e79,17fe2867b80c61a33b2f04bf45397773c30df8191e2adc4b5b92110e26b545d6,0.0,0.0,1.0,1.0,0.0,29
GFW,test_003_eb3106001035,e313a4d47eb3a6fdd9ce893166342e93487908fca1329a3ebd6655e90063d358,0.0,0.0,1.0,1.0,0.0,29
GFW,test_004_55a330aff5c4,3d576c2c2e35bb2dcee0d0659de529fad0cf3349e708d77b4b50e669a9fc31ef,0.0,0.0,1.0,1.0,0.0,29
GFW,test_005_981c73a17708,486158d4056bf919c05d831eb2457e1e5b0f77be811f8850194e44ad6f7b51c4,0.0,0.0,1.0,1.0,0.0,29
GFW,test_006_daba4b1e9814,952a31a06c5a53e6e31268d61aa18540666df9f1b9e3ae6a233963dce9488fa4,0.0,0.0,1.0,1.0,0.0,29
GFW,test_007_925513ee8ec6,731d03623a8a74cd3218b698af1e8e12c97d38fb15453dca892775607b29fa81,0.0,0.0,1.0,1.0,0.0,29
GFW,test_008_fabe46a0ea00,e9fdfe86c1213d66406ad2b5a1489098162eeacb4fd3bb135c7774f43447e50a,0.0,0.0,1.0,1.0,0.0,29
GFW,test_009_c8ef87e47101,e7c739cef2038dc9dd49043c1f0d7f937e1197ba26c7d6d5cfd35e6884576a8f,0.0,0.0,1.0,1.0,0.0,29
GFW,test_010_613ab99db82c,b6d6d7a34dc5c759fa2f74e51cf089ae14ef375b3d2118cbc6e54cfe69610ff0,0.0,0.0,1.0,1.0,0.0,29
GFW,test_011_8a2e74b38d5d,2c1def025a197cafcbff5811b07b27cda029492b99505187bb109a25c6324dd0,0.0,0.0,1.0,1.0,0.0,29
GFW,test_012_b6bdc05b20a7,a0b19e6776a2ab7419a6e1e972fe362229d4c1ceaee4fcd5b26af8dd6487d91a,0.0,0.0,1.0,1.0,0.0,29
GFW,test_013_040653995d85,126fef2eb8dec4e751a3cd0ab4030fa0eef9f2124b9012d0f237435c02edf2bb,0.0,0.0,1.0,1.0,0.0,29
GFW,test_014_f00647451070,373a8ad6e78d461dfdcc95fdf1fb04a78758e9c383379518c6a7f99e0d53dc1b,0.0,0.0,1.0,1.0,0.0,29
GFW,test_015_643a837775f9,2c7b39349a0d1081bb9965c20059966e2efa2b36929e46f58bc4a9c3814b5fa1,0.0,0.0,1.0,1.0,0.0,29
